Date,Open,High,Low,Close,Adj Close,Volume
22-02-2006,1000.859985,1015.890015,996.919983,1012.97998,1012.97998,0
23-02-2006,1010.929993,1018.809998,1008.48999,1009.190002,1009.190002,0
24-02-2006,1008.98999,1014.909973,1006.609985,1012.070007,1012.070007,0
27-02-2006,1013.609985,1024.569946,1012.869995,1021.070007,1021.070007,0
28-02-2006,1019.169983,1024.339966,1006.909973,1009.840027,1009.840027,0
01-03-2006,1014.809998,1036.920044,1014.700012,1035.209961,1035.209961,0
02-03-2006,1031.01001,1041.199951,1030.609985,1037.719971,1037.719971,0
03-03-2006,1030.530029,1050.400024,1029.859985,1036.26001,1036.26001,0
06-03-2006,1039.209961,1040.77002,1018.320007,1023.039978,1023.039978,0
07-03-2006,1018.140015,1018.140015,1006.130005,1010.950012,1010.950012,0
08-03-2006,1006.549988,1014.219971,998.919983,1008.349976,1008.349976,0
09-03-2006,1013.710022,1022.049988,1003.599976,1003.599976,1003.599976,0
10-03-2006,1003.859985,1011.580017,994.809998,1003.140015,1003.140015,0
13-03-2006,1007.25,1014.630005,1004.710022,1006.150024,1006.150024,0
14-03-2006,1002.830017,1020.76001,1002.830017,1019.23999,1019.23999,0
15-03-2006,1023.169983,1032.099976,1020.880005,1032.030029,1032.030029,0
16-03-2006,1037.099976,1039.099976,1019.26001,1019.27002,1019.27002,0
17-03-2006,1020.849976,1028,1014.780029,1024.939941,1024.939941,0
20-03-2006,1027.849976,1030.160034,1022.070007,1025.959961,1025.959961,0
21-03-2006,1026.449951,1042.859985,1020.210022,1021.109985,1021.109985,0
22-03-2006,1014.77002,1027.599976,1014.190002,1026.209961,1026.209961,0
23-03-2006,1024.199951,1029.199951,1018.73999,1025.910034,1025.910034,0
24-03-2006,1029.650024,1037.089966,1026.01001,1033.77002,1033.77002,0
27-03-2006,1032.77002,1038.77002,1032.060059,1034.01001,1034.01001,0
28-03-2006,1032.469971,1040.550049,1025.030029,1028.27002,1028.27002,0
29-03-2006,1031.410034,1053.079956,1029.959961,1048.76001,1048.76001,0
30-03-2006,1052.400024,1058.689941,1046.689941,1053.310059,1053.310059,0
31-03-2006,1055.859985,1057.819946,1046.959961,1048.800049,1048.800049,0
03-04-2006,1054.310059,1060.51001,1047.640015,1049.219971,1049.219971,0
04-04-2006,1048.949951,1055.26001,1046.97998,1050.150024,1050.150024,0
05-04-2006,1052.040039,1069.599976,1051.76001,1066.900024,1066.900024,0
06-04-2006,1066.530029,1076.589966,1065.099976,1073.849976,1073.849976,0
07-04-2006,1074.25,1078.709961,1058.699951,1061.550049,1061.550049,0
10-04-2006,1061.280029,1065.030029,1054.27002,1057.300049,1057.300049,0
11-04-2006,1060.47998,1061.800049,1041.689941,1046.439941,1046.439941,0
12-04-2006,1047.410034,1051.27002,1045.209961,1048.23999,1048.23999,0
13-04-2006,1049.5,1062.579956,1047.189941,1055.76001,1055.76001,0
17-04-2006,1053.199951,1059.130005,1035.400024,1041.150024,1041.150024,0
18-04-2006,1041.869995,1064.829956,1041.869995,1062.869995,1062.869995,0
19-04-2006,1065.219971,1073.22998,1059.439941,1073.209961,1073.209961,0
20-04-2006,1074.849976,1084.619995,1071.310059,1075.439941,1075.439941,0
21-04-2006,1075.680054,1075.790039,1049.859985,1055.050049,1055.050049,0
24-04-2006,1052.01001,1055.98999,1045.02002,1052.77002,1052.77002,0
25-04-2006,1056.97998,1057.97998,1049,1055.160034,1055.160034,0
26-04-2006,1057.180054,1061.73999,1053.099976,1057.959961,1057.959961,0
27-04-2006,1052.040039,1073.939941,1045.72998,1064.459961,1064.459961,0
28-04-2006,1057.530029,1067.709961,1054.5,1055.469971,1055.469971,0
01-05-2006,1057.849976,1061.790039,1043.52002,1048.160034,1048.160034,0
02-05-2006,1052.160034,1055.98999,1048,1052.119995,1052.119995,0
03-05-2006,1052.76001,1059.119995,1050.890015,1056.880005,1056.880005,0
04-05-2006,1056.599976,1068.939941,1056.599976,1066.680054,1066.680054,0
05-05-2006,1072.75,1076.920044,1067.359985,1071.880005,1071.880005,0
08-05-2006,1070.930054,1073.439941,1068.569946,1070.079956,1070.079956,0
09-05-2006,1066.869995,1066.959961,1061.199951,1063.699951,1063.699951,0
10-05-2006,1061.26001,1061.26001,1045.199951,1047.630005,1047.630005,0
11-05-2006,1044.930054,1045.380005,1016.549988,1019.98999,1019.98999,0
12-05-2006,1015.75,1017.75,1005.890015,1006.580017,1006.580017,0
15-05-2006,1001.289978,1009.169983,989.549988,998.869995,998.869995,0
16-05-2006,999.48999,1001.619995,987.26001,992.710022,992.710022,0
17-05-2006,985.97998,991.200012,974.450012,978.590027,978.590027,0
18-05-2006,983.869995,988.830017,970.700012,971.299988,971.299988,0
19-05-2006,973.299988,983.049988,964.799988,979.51001,979.51001,0
22-05-2006,971.090027,973.72998,954.22998,965.059998,965.059998,0
23-05-2006,973.349976,978.710022,956.070007,956.070007,956.070007,0
24-05-2006,954.469971,968.080017,944.280029,961.679993,961.679993,0
25-05-2006,966.299988,968.450012,957.23999,967.380005,967.380005,0
26-05-2006,970.659973,972.630005,964.469971,972.210022,972.210022,0
30-05-2006,967.809998,972.210022,952.530029,952.539978,952.539978,0
31-05-2006,957.119995,966.280029,952.539978,962.349976,962.349976,0
01-06-2006,961.919983,983.960022,960.72998,983.940002,983.940002,0
02-06-2006,990.48999,990.48999,972.119995,980.039978,980.039978,0
05-06-2006,975.97998,978.969971,959.22998,959.22998,959.22998,0
06-06-2006,961.859985,963.349976,948.25,956.599976,956.599976,0
07-06-2006,957.190002,963.630005,944.76001,945.419983,945.419983,0
08-06-2006,938.75,942.789978,915.590027,937.919983,937.919983,0
09-06-2006,942.48999,951.669983,932.5,933.940002,933.940002,0
12-06-2006,933.869995,934.549988,909.450012,909.590027,909.590027,0
13-06-2006,909.73999,918.27002,903.27002,906.549988,906.549988,0
14-06-2006,909.299988,917.030029,902.72998,913.820007,913.820007,0
15-06-2006,920.890015,950.359985,913.820007,947.460022,947.460022,0
16-06-2006,945.080017,948.549988,934.97998,940.299988,940.299988,0
19-06-2006,943.830017,963.400024,927.929993,930.98999,930.98999,0
20-06-2006,931.049988,941.900024,926.840027,931.349976,931.349976,0
21-06-2006,932.880005,959.01001,931.349976,950.580017,950.580017,0
22-06-2006,949.400024,951.460022,935.320007,941.73999,941.73999,0
23-06-2006,940.02002,949.48999,934.409973,939.52002,939.52002,0
26-06-2006,940.599976,945.080017,938.169983,941.539978,941.539978,0
27-06-2006,940.599976,941.539978,917.929993,919.280029,919.280029,0
28-06-2006,921.820007,924.299988,910.669983,924.299988,924.299988,0
29-06-2006,924.98999,951.669983,923.640015,951.669983,951.669983,0
30-06-2006,956.390015,957.070007,945.340027,947.309998,947.309998,0
03-07-2006,949.799988,955.460022,947.309998,955.440002,955.440002,0
05-07-2006,945.47998,955.440002,931.690002,932.969971,932.969971,0
06-07-2006,934.469971,939.929993,926.429993,930.700012,930.700012,0
07-07-2006,926.450012,930.700012,913.26001,917.099976,917.099976,0
10-07-2006,919.700012,921.960022,890.73999,896.190002,896.190002,0
11-07-2006,892.109985,907.830017,886.609985,906.830017,906.830017,0
12-07-2006,904.039978,906.830017,883.02002,884.97998,884.97998,0
13-07-2006,877.130005,893.619995,870.880005,873.27002,873.27002,0
14-07-2006,873,874.869995,860.48999,866.359985,866.359985,0
17-07-2006,865.429993,873.919983,862.059998,865.51001,865.51001,0
18-07-2006,868.859985,873.26001,849.679993,870.159973,870.159973,0
19-07-2006,866.72998,886.650024,865.869995,881.98999,881.98999,0
20-07-2006,881.48999,883.5,861.450012,861.72998,861.72998,0
21-07-2006,851.119995,851.719971,839.75,842.280029,842.280029,0
24-07-2006,850.429993,867.369995,850.429993,867.369995,867.369995,0
25-07-2006,870.330017,878.22998,864.789978,874.390015,874.390015,0
26-07-2006,870.919983,882.679993,864.929993,873.52002,873.52002,0
27-07-2006,882.799988,891.640015,873.869995,875.159973,875.159973,0
28-07-2006,880.200012,896.72998,880.039978,896.01001,896.01001,0
31-07-2006,892.590027,901.090027,889.830017,897.280029,897.280029,0
01-08-2006,889.659973,889.659973,872.830017,878.419983,878.419983,0
02-08-2006,883.140015,897.349976,882.940002,890.969971,890.969971,0
03-08-2006,884.52002,904.5,882.039978,899.440002,899.440002,0
04-08-2006,908.599976,914.960022,885.130005,893.429993,893.429993,0
07-08-2006,891,893.72998,884.090027,888.070007,888.070007,0
08-08-2006,890.669983,892.809998,877.02002,883.02002,883.02002,0
09-08-2006,896.469971,908.700012,885.789978,887.820007,887.820007,0
10-08-2006,884.929993,897.390015,882.97998,894.880005,894.880005,0
11-08-2006,889.059998,889.799988,880.340027,884.419983,884.419983,0
14-08-2006,892.840027,904.429993,889.73999,893,893,0
15-08-2006,906.609985,927.140015,905.840027,926.929993,926.929993,0
16-08-2006,935.25,954.98999,929.48999,954.98999,954.98999,0
17-08-2006,951.859985,969.179993,951.219971,960.150024,960.150024,0
18-08-2006,954.97998,963.679993,945.179993,961.98999,961.98999,0
21-08-2006,953.73999,953.73999,943.830017,946.659973,946.659973,0
22-08-2006,945.47998,958.340027,943.780029,948.530029,948.530029,0
23-08-2006,952.130005,956.849976,936.830017,941.419983,941.419983,0
24-08-2006,946.859985,948,936.52002,947.570007,947.570007,0
25-08-2006,945.929993,958.98999,943.460022,948.789978,948.789978,0
28-08-2006,947.950012,960,947.619995,958.849976,958.849976,0
29-08-2006,959.400024,965.48999,948.969971,964.599976,964.599976,0
30-08-2006,967.710022,976.98999,962.409973,975.799988,975.799988,0
31-08-2006,973.409973,975.289978,967.809998,969.530029,969.530029,0
01-09-2006,974.440002,975.48999,965.01001,969.150024,969.150024,0
05-09-2006,969.130005,980.210022,962.440002,979.52002,979.52002,0
06-09-2006,970,970.98999,955.169983,955.23999,955.23999,0
07-09-2006,950.51001,958.640015,941.719971,945.73999,945.73999,0
08-09-2006,947.650024,955.369995,944.840027,953.789978,953.789978,0
11-09-2006,947.299988,969.23999,945.049988,962.73999,962.73999,0
12-09-2006,967,993.960022,966.940002,991.98999,991.98999,0
13-09-2006,991.690002,1000.570007,990.349976,998.51001,998.51001,0
14-09-2006,995.599976,1005.700012,995.599976,1003.059998,1003.059998,0
15-09-2006,1012.690002,1021.400024,1004.169983,1007.710022,1007.710022,0
18-09-2006,1007.780029,1021.099976,1007.22998,1012.01001,1012.01001,0
19-09-2006,1014.919983,1014.919983,992.390015,1002.380005,1002.380005,0
20-09-2006,1013.140015,1023.75,1012.450012,1019.570007,1019.570007,0
21-09-2006,1022.549988,1025.209961,1008.969971,1011.320007,1011.320007,0
22-09-2006,1009.130005,1009.820007,998.51001,1003.330017,1003.330017,0
25-09-2006,1008.130005,1025.72998,997.47998,1024.01001,1024.01001,0
26-09-2006,1022.650024,1025.150024,1011.719971,1023.01001,1023.01001,0
27-09-2006,1017.359985,1025.689941,1009.619995,1013.719971,1013.719971,0
28-09-2006,1015.349976,1021.01001,1008.659973,1020.710022,1020.710022,0
29-09-2006,1025.140015,1025.140015,1015.030029,1015.380005,1015.380005,0
02-10-2006,1014.419983,1020.400024,1004.710022,1005.659973,1005.659973,0
03-10-2006,999.280029,1008.700012,993.099976,1005.330017,1005.330017,0
04-10-2006,1002.919983,1030.969971,1000.530029,1030.969971,1030.969971,0
05-10-2006,1029.130005,1033.75,1025.22998,1033,1033,0
06-10-2006,1027.939941,1036.619995,1026.51001,1031.859985,1031.859985,0
09-10-2006,1030.630005,1041.699951,1030.630005,1035.859985,1035.859985,0
10-10-2006,1037.199951,1039.140015,1027.900024,1034.670044,1034.670044,0
11-10-2006,1030.280029,1048.640015,1029.719971,1038.670044,1038.670044,0
12-10-2006,1043.550049,1052.910034,1038.920044,1052.400024,1052.400024,0
13-10-2006,1049.890015,1063.540039,1046.619995,1061.099976,1061.099976,0
16-10-2006,1062.459961,1069.22998,1061.569946,1064.900024,1064.900024,0
17-10-2006,1057.150024,1057.150024,1040.619995,1048.51001,1048.51001,0
18-10-2006,1052.329956,1053.900024,1032.079956,1035.140015,1035.140015,0
19-10-2006,1029.26001,1037.939941,1023.380005,1031.170044,1031.170044,0
20-10-2006,1031.170044,1033.650024,1021.929993,1025.359985,1025.359985,0
23-10-2006,1022.929993,1040.180054,1021.26001,1033.140015,1033.140015,0
24-10-2006,1029.5,1032.569946,1021.530029,1026.900024,1026.900024,0
25-10-2006,1029.180054,1042.369995,1028.339966,1041.02002,1041.02002,0
26-10-2006,1037.849976,1046.02002,1028.420044,1045.599976,1045.599976,0
27-10-2006,1044.599976,1044.599976,1023.630005,1026.869995,1026.869995,0
30-10-2006,1034.640015,1051.599976,1033.589966,1046.26001,1046.26001,0
31-10-2006,1048.329956,1053.339966,1042.900024,1048.619995,1048.619995,0
01-11-2006,1053.449951,1053.97998,1028.349976,1032.619995,1032.619995,0
02-11-2006,1029.880005,1039.48999,1029.359985,1033.849976,1033.849976,0
03-11-2006,1038.069946,1040.099976,1027.73999,1035.410034,1035.410034,0
06-11-2006,1039.800049,1058.5,1038.530029,1055.209961,1055.209961,0
07-11-2006,1056.630005,1074.01001,1055.630005,1065.48999,1065.48999,0
08-11-2006,1060.709961,1077.290039,1059.01001,1071.160034,1071.160034,0
09-11-2006,1080.25,1084.140015,1062.890015,1063.869995,1063.869995,0
10-11-2006,1065.290039,1070.52002,1059.76001,1070.52002,1070.52002,0
13-11-2006,1068.77002,1086.650024,1067.849976,1086.150024,1086.150024,0
14-11-2006,1087.300049,1102.640015,1077.930054,1101.849976,1101.849976,0
15-11-2006,1099.02002,1107.719971,1097.680054,1102.910034,1102.910034,0
16-11-2006,1101.959961,1106.819946,1094.48999,1105.050049,1105.050049,0
17-11-2006,1099.599976,1105.390015,1096.930054,1105.150024,1105.150024,0
20-11-2006,1102.47998,1114.609985,1099.069946,1113.709961,1113.709961,0
21-11-2006,1117.030029,1118.199951,1109.209961,1115.689941,1115.689941,0
22-11-2006,1120.5,1129.959961,1114.73999,1128.910034,1128.910034,0
24-11-2006,1119.530029,1130.280029,1119.290039,1125.650024,1125.650024,0
27-11-2006,1121.579956,1124.079956,1092.800049,1092.859985,1092.859985,0
28-11-2006,1087.930054,1096.619995,1083.560059,1095,1095,0
29-11-2006,1099.920044,1104.920044,1089.290039,1098.589966,1098.589966,0
30-11-2006,1099.290039,1111.359985,1094.51001,1104.670044,1104.670044,0
01-12-2006,1103.189941,1105.069946,1079.650024,1089.52002,1089.52002,0
04-12-2006,1092.199951,1113.72998,1091.849976,1108.030029,1108.030029,0
05-12-2006,1111.359985,1112.329956,1103.76001,1105.199951,1105.199951,0
06-12-2006,1101.819946,1106.050049,1095,1102.170044,1102.170044,0
07-12-2006,1103.25,1106.670044,1087.969971,1088.660034,1088.660034,0
08-12-2006,1084.849976,1098.900024,1078.439941,1089.76001,1089.76001,0
11-12-2006,1089.76001,1100.099976,1084.050049,1091.02002,1091.02002,0
12-12-2006,1090.77002,1094.900024,1079.390015,1085.689941,1085.689941,0
13-12-2006,1093.650024,1093.650024,1079.300049,1083.859985,1083.859985,0
14-12-2006,1086.630005,1106.650024,1086.630005,1101.109985,1101.109985,0
15-12-2006,1110.439941,1112.359985,1102.75,1104.98999,1104.98999,0
18-12-2006,1107.400024,1115.040039,1089.780029,1094.5,1094.5,0
19-12-2006,1084.609985,1092.72998,1076.880005,1087.839966,1087.839966,0
20-12-2006,1091.300049,1097.47998,1085.130005,1086.189941,1086.189941,0
21-12-2006,1087.880005,1087.959961,1073.27002,1078.209961,1078.209961,0
22-12-2006,1079.819946,1080.430054,1066.849976,1066.849976,1066.849976,0
26-12-2006,1066.48999,1073.589966,1065.619995,1071.550049,1071.550049,0
27-12-2006,1075.719971,1081.079956,1075.349976,1078.939941,1078.939941,0
28-12-2006,1076.050049,1079.699951,1073.050049,1076.119995,1076.119995,0
29-12-2006,1075.030029,1084.890015,1071.290039,1072.329956,1072.329956,0
03-01-2007,1080.949951,1097.579956,1058.369995,1075.910034,1075.910034,0
04-01-2007,1077.060059,1100.810059,1072.130005,1097.079956,1097.079956,0
