Date,Open,High,Low,Close,Adj Close,Volume
2007-01-08,13855.889648,14070.879883,13303.219727,14056.530273,14056.530273,90800
2007-01-15,14110.440430,14325.919922,14067.519531,14182.709961,14182.709961,61600
2007-01-22,14217.799805,14307.190430,14025.740234,14282.719727,14282.719727,59400
2007-01-29,14306.969727,14462.769531,14045.610352,14403.769531,14403.769531,70400
2007-02-05,14432.089844,14723.879883,14372.360352,14538.900391,14538.900391,65400
2007-02-12,14529.280273,14529.280273,13805.360352,14355.549805,14355.549805,84200
2007-02-19,14406.879883,14479.179688,13568.080078,13632.530273,13632.530273,74800
2007-02-26,13684.950195,13723.400391,12800.910156,12886.129883,12886.129883,112400
2007-03-05,12716.849609,13145.719727,12344.440430,12884.990234,12884.990234,115000
2007-03-12,12916.669922,13056.860352,12316.099609,12430.400391,12430.400391,82400
2007-03-19,12484.639648,13386.950195,12426.660156,13285.929688,13285.929688,79000
2007-03-26,13345.730469,13345.730469,12832.690430,13072.099609,13072.099609,54600
2007-04-02,12811.929688,12899.309570,12425.519531,12856.080078,12856.080078,62600
2007-04-09,12904.849609,13421.049805,12904.849609,13384.080078,13384.080078,75800
2007-04-16,13479.490234,13915.620117,13423.639648,13897.410156,13897.410156,79600
2007-04-23,13972.809570,14383.719727,13850.070313,13908.580078,13908.580078,119400
2007-04-30,13823.400391,14189.209961,13693.589844,13934.269531,13934.269531,42800
2007-05-07,14044.709961,14067.070313,13562.950195,13796.160156,13796.160156,66400
2007-05-14,13954.410156,14352.980469,13885.459961,14303.410156,14303.410156,72200
2007-05-21,14414.830078,14500.639648,14046.059570,14338.450195,14338.450195,93400
2007-05-28,14467.849609,14682.099609,14368.400391,14570.750000,14570.750000,64200
2007-06-04,14618.780273,14683.360352,14010.610352,14063.809570,14063.809570,84400
2007-06-11,14170.809570,14326.549805,13946.990234,14162.709961,14162.709961,63400
2007-06-18,14241.759766,14560.320313,14057.259766,14467.360352,14467.360352,62400
2007-06-25,14469.429688,14663.250000,14407.120117,14650.509766,14650.509766,65800
2007-07-02,14685.160156,15007.219727,14638.879883,14964.120117,14964.120117,72000
2007-07-09,15018.709961,15330.730469,14829.549805,15272.719727,15272.719727,85200
2007-07-16,15295.030273,15683.030273,15160.269531,15565.549805,15565.549805,85400
2007-07-23,15560.570313,15868.849609,15159.679688,15234.570313,15234.570313,108000
2007-07-30,15278.030273,15568.849609,14896.469727,15138.400391,15138.400391,87200
2007-08-06,14892.599609,15542.400391,14570.889648,14868.250000,14868.250000,79600
2007-08-13,14965.650391,15069.639648,13779.879883,14141.519531,14141.519531,73200
2007-08-20,14512.280273,14680.089844,13870.700195,14424.870117,14424.870117,75800
2007-08-27,14581.349609,15350.910156,14581.349609,15318.599609,15318.599609,76000
2007-09-03,15401.990234,15716.059570,15323.049805,15590.419922,15590.419922,69800
2007-09-10,15413.580078,15824.650391,15363.530273,15603.799805,15603.799805,63200
2007-09-17,15664.740234,16616.839844,15467.459961,16564.230469,16564.230469,158400
2007-09-24,16697.890625,17361.470703,16599.660156,17291.099609,17291.099609,98000
2007-10-01,17356.990234,17979.179688,17144.580078,17773.359375,17773.359375,95800
2007-10-08,17901.939453,18844.619141,17287.189453,18419.039063,18419.039063,137400
2007-10-15,18525.609375,19198.660156,17226.179688,17559.980469,17559.980469,164000
2007-10-22,17259.650391,19276.449219,17171.449219,19243.169922,19243.169922,171600
2007-10-29,19621.390625,20238.160156,19255.769531,19976.230469,19976.230469,117400
2007-11-05,20009.349609,20009.349609,18737.220703,18907.599609,18907.599609,67000
2007-11-12,18640.519531,19987.710938,18333.210938,19698.359375,19698.359375,105000
2007-11-19,19895.490234,19971.439453,18182.830078,18852.869141,18852.869141,77400
2007-11-26,19171.250000,19424.990234,18884.199219,19363.189453,19363.189453,58400
2007-12-03,19547.089844,20094.560547,19446.679688,19966.000000,19966.000000,71400
2007-12-10,20074.919922,20498.109375,19834.009766,20030.830078,20030.830078,68400
2007-12-17,20032.669922,20032.669922,18886.400391,19162.570313,19162.570313,54600
2007-12-24,19308.199219,20323.759766,19308.199219,20206.949219,20206.949219,48000
2007-12-31,20323.279297,20762.800781,20077.400391,20686.890625,20686.890625,70200
2008-01-07,20637.210938,21206.769531,20438.189453,20827.449219,20827.449219,102000
2008-01-14,20918.230469,20959.220703,18930.419922,19013.699219,19013.699219,109000
2008-01-21,18919.570313,18919.570313,15332.419922,18361.660156,18361.660156,126400
2008-01-28,18011.890625,18491.060547,17417.630859,18242.580078,18242.580078,72200
2008-02-04,18496.029297,18895.339844,17203.060547,17464.890625,17464.890625,89400
2008-02-11,17427.339844,18142.919922,16457.740234,18115.250000,18115.250000,80400
2008-02-18,18228.210938,18314.099609,17347.259766,17349.070313,17349.070313,63000
2008-02-25,17523.810547,18137.279297,17137.990234,17578.720703,17578.720703,78400
2008-03-03,17227.560547,17227.560547,15689.919922,15975.519531,15975.519531,88400
2008-03-10,15684.240234,16683.369141,15228.990234,15760.519531,15760.519531,112200
2008-03-17,15326.929688,15465.809570,14677.240234,14994.830078,14994.830078,98400
2008-03-24,15093.769531,16452.080078,15056.089844,16371.290039,16371.290039,122200
2008-03-31,16226.660156,16236.700195,15297.959961,15343.120117,15343.120117,89900
2008-04-07,15390.150391,15957.240234,15321.559570,15807.639648,15807.639648,96200
2008-04-14,15694.410156,16570.570313,15573.030273,16481.199219,16481.199219,62200
2008-04-21,16611.410156,17150.919922,16589.449219,17125.980469,17125.980469,99200
2008-04-28,17251.560547,17621.240234,16978.890625,17600.119141,17600.119141,97600
2008-05-05,17687.000000,17735.699219,16678.939453,16737.070313,16737.070313,101400
2008-05-12,16641.449219,17497.359375,16546.550781,17434.939453,17434.939453,96000
2008-05-19,17366.050781,17367.130859,16626.109375,16649.640625,16649.640625,70600
2008-05-26,16468.320313,16666.029297,16196.019531,16415.570313,16415.570313,92000
2008-06-02,16591.460938,16632.720703,15314.019531,15572.179688,15572.179688,109800
2008-06-09,15115.969727,15337.099609,14645.309570,15189.620117,15189.620117,130600
2008-06-16,15400.570313,15789.620117,14520.879883,14571.290039,14571.290039,100000
2008-06-23,14423.049805,14509.690430,13736.009766,13802.219727,13802.219727,126400
2008-06-30,13791.019531,13872.059570,12822.750000,13454.000000,13454.000000,142600
2008-07-07,13561.919922,14063.450195,13049.959961,13469.849609,13469.849609,129600
2008-07-14,13333.030273,13684.269531,12514.990234,13635.400391,13635.400391,155000
