Date,Open,High,Low,Close,Adj Close,Volume
2015-05-01,27242.050781,28071.160156,26423.990234,27828.439453,27828.439453,217100
2015-06-01,27770.789063,27968.750000,26307.070313,27780.830078,27780.830078,241700
2015-07-01,27823.650391,28578.330078,27416.390625,28114.560547,28114.560547,217000
2015-08-01,28089.089844,28417.589844,25298.419922,26283.089844,26283.089844,286800
2015-09-01,26127.039063,26471.820313,24833.539063,26154.830078,26154.830078,313100
2015-10-01,26344.189453,27618.140625,26168.710938,26656.830078,26656.830078,242600
2015-11-01,26641.689453,26824.300781,25451.419922,26145.669922,26145.669922,196700
2015-12-01,26201.269531,26256.419922,24867.730469,26117.539063,26117.539063,218600
2016-01-01,26116.519531,26116.519531,23839.759766,24870.689453,24870.689453,220300
2016-02-01,24982.220703,25002.320313,22494.609375,23002.000000,23002.000000,364500
2016-03-01,23153.320313,25479.619141,23133.179688,25341.859375,25341.859375,301700
2016-04-01,25301.699219,26100.539063,24523.199219,25606.619141,25606.619141,236300
2016-05-01,25565.439453,26837.199219,25057.929688,26667.960938,26667.960938,280500
2016-06-01,26684.460938,27105.410156,25911.330078,26999.720703,26999.720703,245400
2016-07-01,27064.330078,28240.199219,27034.140625,28051.859375,28051.859375,266300
2016-08-01,28083.080078,28532.250000,27627.970703,28452.169922,28452.169922,280700
2016-09-01,28459.089844,29077.279297,27716.779297,27865.960938,27865.960938,258900
2016-10-01,27997.289063,28477.650391,27488.300781,27941.509766,27941.509766,228500
2016-11-01,27966.179688,28029.800781,25717.929688,26652.810547,26652.810547,261000
2016-12-01,26756.660156,26803.759766,25753.740234,26626.460938,26626.460938,189300
2017-01-01,26711.150391,27980.390625,26447.060547,27655.960938,27655.960938,201400
2017-02-01,27669.080078,29065.310547,27590.099609,28743.320313,28743.320313,240100
2017-03-01,28849.039063,29824.619141,28716.210938,29620.500000,29620.500000,1536500
2017-04-01,29737.730469,30184.220703,29241.480469,29918.400391,29918.400391,194700
2017-05-01,30021.490234,31255.279297,29804.119141,31145.800781,31145.800781,282400
2017-06-01,31117.089844,31522.869141,30680.660156,30921.609375,30921.609375,329400
2017-07-01,31156.039063,32672.660156,31017.109375,32514.939453,32514.939453,258300
2017-08-01,32579.800781,32686.480469,31128.019531,31730.490234,31730.490234,241300
2017-09-01,31769.339844,32524.109375,31081.830078,31283.720703,31283.720703,233900
2017-10-01,31537.810547,33340.171875,31440.480469,33213.128906,33213.128906,209400
2017-11-01,33344.230469,33865.949219,32683.589844,33149.351563,33149.351563,718100
2017-12-01,33247.660156,34137.968750,32565.160156,34056.828125,34056.828125,252700
2018-01-01,34059.988281,36443.980469,33703.371094,35965.019531,35965.019531,397600
2018-02-01,36048.988281,36256.828125,33482.808594,34184.039063,34184.039063,358100
2018-03-01,34141.218750,34278.628906,32483.839844,32968.679688,32968.679688,266400
2018-04-01,33030.871094,35213.300781,32972.558594,35160.359375,35160.359375,227700
2018-05-01,35328.910156,35993.531250,34302.890625,35322.378906,35322.378906,239400
2018-06-01,35373.980469,35877.410156,34784.679688,35423.480469,35423.480469,321000
2018-07-01,35545.218750,37644.589844,35106.570313,37606.578125,37606.578125,273300
2018-08-01,37643.871094,38989.648438,37128.988281,38645.070313,38645.070313,263300
2018-09-01,38915.910156,38934.351563,35985.628906,36227.140625,36227.140625,305800
2018-10-01,36274.250000,36616.640625,33291.578125,34442.050781,34442.050781,441200
2018-11-01,34650.628906,36389.218750,34303.378906,36194.300781,36194.300781,399800
2018-12-01,36396.691406,36554.988281,34426.289063,36068.328125,36068.328125,121837500
2019-01-01,36198.128906,36701.031250,35375.511719,36256.691406,36256.691406,133470600
2019-02-01,36311.738281,37172.179688,35287.160156,35867.441406,35867.441406,60134300
2019-03-01,36018.488281,38748.539063,35926.941406,38672.910156,38672.910156,318000
2019-04-01,38858.878906,39487.449219,38460.250000,39031.550781,39031.550781,312900
2019-05-01,39036.511719,40124.960938,36956.101563,39714.199219,39714.199219,396100
2019-06-01,39806.859375,40312.070313,38870.960938,39394.640625,39394.640625,311500
2019-07-01,39543.730469,40032.410156,37128.261719,37481.121094,37481.121094,445000
2019-08-01,37387.179688,37807.550781,36102.351563,37332.789063,37332.789063,558800
2019-09-01,37181.761719,39441.121094,35987.800781,38667.328125,38667.328125,565500
2019-10-01,38813.480469,40392.218750,37415.828125,40129.050781,40129.050781,859000
2019-11-01,40196.070313,41163.789063,40014.230469,40793.808594,40793.808594,711300
2019-12-01,41072.941406,41809.960938,40135.371094,41253.738281,41253.738281,538200
2020-01-01,41340.269531,42273.871094,40476.550781,40723.488281,40723.488281,204300
2020-02-01,39701.019531,41709.300781,38219.968750,38297.289063,38297.289063,201400
2020-03-01,38910.949219,39083.171875,25638.900391,29468.490234,29468.490234,702000
2020-04-01,29505.330078,33887.250000,27500.789063,33717.621094,33717.621094,346600
2020-05-01,32748.140625,32845.480469,29968.449219,32424.099609,32424.099609,544100
2020-06-01,32906.050781,35706.550781,32348.099609,34915.800781,34915.800781,541900
2020-07-01,35009.589844,38617.031250,34927.199219,37606.890625,37606.890625,442900
2020-08-01,37595.730469,38221.398438,36911.230469,38025.449219,38025.449219,65800
