Date,Open,High,Low,Close,Adj Close,Volume
2000-02-01,5217.649902,6150.689941,5127.790039,5447.470215,5447.470215,0
2000-03-01,5464.649902,5828.790039,4867.229980,5001.279785,5001.279785,0
2000-04-01,5070.500000,5542.810059,4284.169922,4657.549805,4657.549805,0
2000-05-01,4736.020020,4757.890137,3831.860107,4433.609863,4433.609863,0
2000-06-01,4406.520020,4919.629883,4321.259766,4748.770020,4748.770020,0
2000-07-01,4846.689941,5058.899902,4052.610107,4279.859863,4279.859863,0
2000-08-01,4295.350098,4500.299805,4142.810059,4477.310059,4477.310059,0
2000-09-01,4571.890137,4790.629883,4004.729980,4090.379883,4090.379883,0
2000-10-01,4035.639893,4197.390137,3491.550049,3711.020020,3711.020020,0
2000-11-01,3749.350098,4046.189941,3734.979980,3997.989990,3997.989990,0
2000-12-01,3968.889893,4332.649902,3803.689941,3972.120117,3972.120117,0
2001-01-01,3953.219971,4409.330078,3929.370117,4326.720215,4326.720215,0
2001-02-01,4303.129883,4462.109863,4020.679932,4247.040039,4247.040039,0
2001-03-01,4288.229980,4386.979980,3436.750000,3604.379883,3604.379883,0
2001-04-01,3491.409912,3676.820068,3096.510010,3519.159912,3519.159912,0
2001-05-01,3565.530029,3759.959961,3420.139893,3631.909912,3631.909912,0
2001-06-01,3637.030029,3651.320068,3287.939941,3456.780029,3456.780029,0
2001-07-01,3459.149902,3513.790039,3241.659912,3329.280029,3329.280029,0
2001-08-01,3335.000000,3359.070068,3241.120117,3244.949951,3244.949951,0
2001-09-01,3245.709961,3267.929932,2594.870117,2811.600098,2811.600098,0
2001-10-01,2817.739990,3083.649902,2718.409912,2989.350098,2989.350098,0
2001-11-01,3003.949951,3377.810059,3003.949951,3287.560059,3287.560059,0
2001-12-01,3301.050049,3500.199951,3100.570068,3262.330078,3262.330078,0
2002-01-01,3243.840088,3466.729980,3243.320068,3311.030029,3311.030029,0
2002-02-01,3334.689941,3758.110107,3290.000000,3562.310059,3562.310059,0
2002-03-01,3551.560059,3758.270020,3454.270020,3469.350098,3469.350098,0
2002-04-01,3482.939941,3538.489990,3296.879883,3338.159912,3338.159912,0
2002-05-01,3361.330078,3478.020020,3097.729980,3125.729980,3125.729980,0
2002-06-01,3162.270020,3377.879883,3148.570068,3244.699951,3244.699951,0
2002-07-01,3246.439941,3366.739990,2932.350098,2987.649902,2987.649902,0
2002-08-01,2998.459961,3185.080078,2931.780029,3181.229980,3181.229980,0
2002-09-01,3206.810059,3227.620117,2973.969971,2991.360107,2991.360107,0
2002-10-01,2976.040039,3038.919922,2828.479980,2949.320068,2949.320068,0
